 tdata       pcdata
1183420800000000000.00 100693.48483146
1183507200000000000.00 101922.57223360
1183593600000000000.00 104105.34354354
1183680000000000000.00 99416.70426647
1183766400000000000.00 101887.34669021
1183852800000000000.00 103907.76384240
1183939200000000000.00 98422.51211190
1184025600000000000.00 99346.56522425
1184112000000000000.00 97961.32461055
1184198400000000000.00 100127.19386308
1184284800000000000.00 103477.82317745
1184371200000000000.00 99917.81862718
1184457600000000000.00 100836.13099609
1184544000000000000.00 96079.82402965
1184630400000000000.00 99501.67529969
1184716800000000000.00 98570.49992332
1184803200000000000.00 97573.19684658
1184889600000000000.00 95645.28234920
1184976000000000000.00 98509.18570899
1185062400000000000.00 97909.10708374
1185148800000000000.00 97947.93431463
1185235200000000000.00 98300.13073190
1185321600000000000.00 98429.10143297
1185408000000000000.00 99630.00402217
1185494400000000000.00 94807.64137878
1185580800000000000.00 92213.17549103
1185667200000000000.00 90470.44888017
1185753600000000000.00 94573.34622195
1185840000000000000.00 92465.57716915
1185926400000000000.00 92643.53431816
1186012800000000000.00 93122.41423039
1186099200000000000.00 100701.77279670
1186185600000000000.00 97504.78944433
1186272000000000000.00 91408.37741412
1186358400000000000.00 96546.31051635
1186444800000000000.00 95608.79024964
1186531200000000000.00 98796.80385545
1186617600000000000.00 99852.45890995
1186704000000000000.00 100199.55207577
1186790400000000000.00 100006.67290657
1186876800000000000.00 95148.13675948
1186963200000000000.00 97056.78283391
1187049600000000000.00 95859.65488403
1187136000000000000.00 97047.58636732
1187222400000000000.00 97187.22678866
1187308800000000000.00 96238.18454815
1187395200000000000.00 95270.94392431
1187481600000000000.00 99626.23403570
1187568000000000000.00 99434.83570889
1187654400000000000.00 95371.85264373
1187740800000000000.00 99064.37671673
1187827200000000000.00 95380.13772430
1187913600000000000.00 98314.62471638
1188000000000000000.00 100657.52555387
1188086400000000000.00 97718.81676758
1188172800000000000.00 96187.06298206
1188259200000000000.00 96092.05996466
1188345600000000000.00 90317.56605139
1188432000000000000.00 96374.19859991
1188518400000000000.00 99624.92463157
1188604800000000000.00 96775.80388440
1188691200000000000.00 96765.68864926
1188777600000000000.00 97154.04673804
1188864000000000000.00 96278.23064876
1188950400000000000.00 96593.29781526
1189036800000000000.00 96503.12765296
1189123200000000000.00 100478.01065939
1189209600000000000.00 95761.46641135
1189296000000000000.00 96826.18865440
1189382400000000000.00 98578.08888178
1189468800000000000.00 97440.13175356
1189555200000000000.00 93302.82180889
1189641600000000000.00 98104.56206331
1189728000000000000.00 99306.17661384
1189814400000000000.00 96221.10535750
1189900800000000000.00 97442.66039344
1189987200000000000.00 97050.63705454
1190073600000000000.00 94737.62006948
1190160000000000000.00 97270.80174699
1190246400000000000.00 97839.66787040
1190332800000000000.00 99373.42795504
1190419200000000000.00 103404.78805406
1190505600000000000.00 99161.92811652
1190592000000000000.00 98147.41259192
1190678400000000000.00 96307.86802137
1190764800000000000.00 94362.10433613
1190851200000000000.00 95423.47480475
1190937600000000000.00 89326.03085824
1191024000000000000.00 96448.05280237
1191110400000000000.00 91243.59398770
1191196800000000000.00 96393.14279780
1191283200000000000.00 97189.32744183
1191369600000000000.00 96038.45178431
1191456000000000000.00 98546.33378394
1191542400000000000.00 96053.64756372
1191628800000000000.00 100933.24773307
1191715200000000000.00 101292.76386693
1191801600000000000.00 96872.46635165
1191888000000000000.00 95856.71294613
1191974400000000000.00 96985.42760405
1192060800000000000.00 98990.71030310
1192147200000000000.00 98528.94140580
1192233600000000000.00 98292.42459663
1192320000000000000.00 96731.16505443
1192406400000000000.00 98484.59328158
1192492800000000000.00 95188.77757665
1192579200000000000.00 96819.24973013
1192665600000000000.00 96246.45162520
1192752000000000000.00 94607.33703441
1192838400000000000.00 95151.15782297
1192924800000000000.00 96342.13568438
1193011200000000000.00 99266.96530899
1193097600000000000.00 96821.53162223
1193184000000000000.00 97793.09610041
1193270400000000000.00 96392.75764676
1193356800000000000.00 97906.39615411
1193443200000000000.00 94389.58171105
1193529600000000000.00 96011.55582745
1193616000000000000.00 95936.76097764
1193702400000000000.00 95370.79653854
1193788800000000000.00 97163.66605067
1193875200000000000.00 94712.12505413
1193961600000000000.00 94239.64015170
1194048000000000000.00 94316.82945422
1194134400000000000.00 90959.45761039
1194220800000000000.00 94745.89803823
1194307200000000000.00 93803.88618601
1194393600000000000.00 91037.58704295
1194480000000000000.00 92179.29653077
1194566400000000000.00 93365.52205476
1194652800000000000.00 89050.71926125
1194739200000000000.00 92762.12978884
1194825600000000000.00 93646.48122363
1194912000000000000.00 91857.01432019
1194998400000000000.00 93871.24350079
1195084800000000000.00 92500.26132798
1195171200000000000.00 93362.97210229
1195257600000000000.00 90415.83111704
1195344000000000000.00 90912.60780840
1195430400000000000.00 91176.74373774
1195516800000000000.00 92228.88111815
1195603200000000000.00 91993.05133687
1195689600000000000.00 92095.28795690
1195776000000000000.00 88931.98258055
1195862400000000000.00 90985.17926141
1195948800000000000.00 92427.49182784
1196035200000000000.00 93443.77310328
1196121600000000000.00 90634.95567993
1196208000000000000.00 91925.33122347
1196294400000000000.00 92060.94774565
1196380800000000000.00 91233.87329918
1196467200000000000.00 92787.11126784
1196553600000000000.00 91940.38048947
1196640000000000000.00 90538.60618847
1196726400000000000.00 91073.07117902
1196812800000000000.00 92845.93076798
1196899200000000000.00 93462.02329574
1196985600000000000.00 93121.37061428
1197072000000000000.00 92034.06209028
1197158400000000000.00 93493.33372121
1197244800000000000.00 91625.89595247
1197331200000000000.00 93168.89811307
1197417600000000000.00 92321.69090686
1197504000000000000.00 93637.75741595
1197590400000000000.00 92769.64297879
1197676800000000000.00 92430.27061799
1197763200000000000.00 93711.61177028
1197849600000000000.00 93166.18339746
1197936000000000000.00 93283.81759614
1198022400000000000.00 91772.96352221
1198108800000000000.00 91601.77082600
1198195200000000000.00 90374.59143286
1198281600000000000.00 92161.41186112
1198368000000000000.00 93146.22675847
1198454400000000000.00 91471.84164552
1198540800000000000.00 91379.64564129
1198627200000000000.00 90650.58611513
1198713600000000000.00 90670.48151509
1198800000000000000.00 91927.26162794
1198886400000000000.00 90109.45734152
1198972800000000000.00 89845.31057307
1199059200000000000.00 89817.38483912
1199145600000000000.00 91093.33393638
1199232000000000000.00 90403.53167878
1199318400000000000.00 89764.87275153
1199404800000000000.00 90186.94046893
1199491200000000000.00 89863.24989348
1199577600000000000.00 88553.49439512
1199664000000000000.00 90243.81053512
1199750400000000000.00 89726.09226043
1199836800000000000.00 92123.28741992
1199923200000000000.00 91093.70630965
1200009600000000000.00 90554.53405843
1200096000000000000.00 91333.28742231
1200182400000000000.00 81618.34187894
1200268800000000000.00 87128.93053958
1200355200000000000.00 85946.66158497
1200441600000000000.00 89263.69088426
1200528000000000000.00 90739.47305229
1200614400000000000.00 88127.30110066
1200700800000000000.00 90949.31516290
1200787200000000000.00 90228.94767196
1200873600000000000.00 90033.50196560
1200960000000000000.00 89104.89950205
1201046400000000000.00 88077.64914561
1201132800000000000.00 88313.49246525
1201219200000000000.00 88041.46522513
1201305600000000000.00 88137.75589798
1201392000000000000.00 89195.43033554
1201478400000000000.00 89478.74904694
1201564800000000000.00 88827.40770389
1201651200000000000.00 88346.74929372
1201737600000000000.00 89314.61494580
1201824000000000000.00 88946.25172617
1201910400000000000.00 88077.33655171
1201996800000000000.00 86395.03644741
1202083200000000000.00 87000.01568117
1202169600000000000.00 88332.18889571
1202256000000000000.00 87667.31990438
1202342400000000000.00 86704.52290222
1202428800000000000.00 86691.19837164
1202515200000000000.00 86115.89314409
1202601600000000000.00 86496.84023922
1202688000000000000.00 85251.59713475
1202774400000000000.00 84548.27274942
1202860800000000000.00 85880.42716848
1202947200000000000.00 87042.50950311
1203033600000000000.00 87436.11518024
1203120000000000000.00 86033.15286946
1203206400000000000.00 86805.80210706
1203292800000000000.00 85387.52853781
1203379200000000000.00 84925.40042431
1203465600000000000.00 85423.10570663
1203552000000000000.00 86242.87862879
1203638400000000000.00 86800.67935669
1203724800000000000.00 87294.56447142
1203811200000000000.00 87259.83869263
1203897600000000000.00 87777.27954771
1203984000000000000.00 84869.26090392
1204070400000000000.00 87534.98308523
1204156800000000000.00 86626.92378166
1204243200000000000.00 87349.99567955
1204329600000000000.00 84774.82533565
1204416000000000000.00 84528.98555978
1204502400000000000.00 86835.52258754
1204588800000000000.00 85201.67917240
1204675200000000000.00 85642.16957926
1204761600000000000.00 83861.60364164
1204848000000000000.00 83963.59291943
1204934400000000000.00 82947.84324820
1205020800000000000.00 86883.99547136
1205107200000000000.00 85803.96373361
1205193600000000000.00 83927.06871246
1205280000000000000.00 84281.35071015
1205366400000000000.00 85987.69301072
1205452800000000000.00 84456.02600466
1205539200000000000.00 85478.30412820
1205625600000000000.00 86167.95748394
1205712000000000000.00 86696.97818762
1205798400000000000.00 83825.23000708
1205884800000000000.00 85713.08332071
1205971200000000000.00 84976.70048699
1206057600000000000.00 84048.55838805
1206144000000000000.00 83935.17798635
1206230400000000000.00 86238.49190092
1206316800000000000.00 85580.68593007
1206403200000000000.00 84092.18816379
1206489600000000000.00 85220.87363648
1206576000000000000.00 84999.26295252
1206662400000000000.00 88354.22678638
1206748800000000000.00 87902.75834697
1206835200000000000.00 86159.41459010
1206921600000000000.00 88248.76506712
1207008000000000000.00 84074.18327636
1207094400000000000.00 87189.41004642
1207180800000000000.00 84872.25888613
1207267200000000000.00 81497.07030999
1207353600000000000.00 84833.78560049
1207440000000000000.00 86669.97566842
1207526400000000000.00 84168.73607308
1207612800000000000.00 87216.23920114
1207699200000000000.00 84699.77083699
1207785600000000000.00 82750.78629659
1207872000000000000.00 82613.98098027
1207958400000000000.00 85407.03104444
1208044800000000000.00 82387.95575311
1208131200000000000.00 84348.09470386
1208217600000000000.00 83554.99672509
1208304000000000000.00 81479.43922127
1208390400000000000.00 81828.58330533
1208476800000000000.00 82991.25716513
1208563200000000000.00 84779.26455003
1208649600000000000.00 81413.08678463
1208736000000000000.00 83280.66585817
1208822400000000000.00 82563.67349471
1208908800000000000.00 84785.79712599
1208995200000000000.00 85249.41722711
1209081600000000000.00 82318.09352403
1209168000000000000.00 81398.66496204
1209254400000000000.00 84659.62938822
1209340800000000000.00 82123.28945221
1209427200000000000.00 82697.92220148
1209513600000000000.00 84748.06599647
1209600000000000000.00 84660.18808661
1209686400000000000.00 81524.16745557
1209772800000000000.00 83678.74833139
1209859200000000000.00 84653.88188656
1209945600000000000.00 85459.74711881
1210032000000000000.00 82483.36498842
1210118400000000000.00 83542.71864415
1210204800000000000.00 80746.23526209
1210291200000000000.00 82001.61820407
1210377600000000000.00 81552.10898847
1210464000000000000.00 81719.80314942
1210550400000000000.00 81105.85863121
1210636800000000000.00 77126.80106120
1210723200000000000.00 80404.16887114
1210809600000000000.00 81990.30667336
1210896000000000000.00 80752.80193852
1210982400000000000.00 80831.24758058
1211068800000000000.00 83315.21034902
1211155200000000000.00 81995.15327237
1211241600000000000.00 80681.74210607
1211328000000000000.00 80593.06707348
1211414400000000000.00 79391.50120805
1211500800000000000.00 80459.05661232
1211587200000000000.00 80363.48871042
1211673600000000000.00 80652.41643293
1211760000000000000.00 80847.13560797
1211846400000000000.00 81376.05898140
1211932800000000000.00 80172.03438654
1212019200000000000.00 81659.73355418
1212105600000000000.00 80760.14598046
1212192000000000000.00 83053.19045763
1212278400000000000.00 81057.98459651
1212364800000000000.00 82896.77722912
1212451200000000000.00 79618.54234541
1212537600000000000.00 83594.87976571
1212624000000000000.00 83826.64256164
1212710400000000000.00 84065.29058134
1212796800000000000.00 85842.52152444
1212883200000000000.00 82234.98916784
1212969600000000000.00 78385.91655362
1213056000000000000.00 80214.46825675
1213142400000000000.00 82355.76742834
1213228800000000000.00 84739.51870053
1213315200000000000.00 81209.63589966
1213401600000000000.00 81155.29718349
1213488000000000000.00 77970.77730188
1213574400000000000.00 80282.46949195
1213660800000000000.00 83157.66589771
1213747200000000000.00 83909.74008702
1213833600000000000.00 82583.50479137
1213920000000000000.00 83316.13346061
1214006400000000000.00 81527.94661584
1214092800000000000.00 75034.84676222
1214179200000000000.00 84147.96984662
1214265600000000000.00 80607.09634007
1214352000000000000.00 78129.83721642
1214438400000000000.00 79017.45931724
1214524800000000000.00 80528.57000753
1214611200000000000.00 83045.98050388
1214697600000000000.00 82463.05565693
1214784000000000000.00 82019.21604411
1214870400000000000.00 85584.17373602
1214956800000000000.00 80369.46309332
1215043200000000000.00 81261.36772126
1215129600000000000.00 81721.60798042
1215216000000000000.00 81737.05790382
1215302400000000000.00 78934.71498454
1215388800000000000.00 76986.30715529
1215475200000000000.00 77453.34028340
1215561600000000000.00 80491.68835959
1215648000000000000.00 77338.79999703
1215734400000000000.00 78670.55561111
1215820800000000000.00 77207.11465074
1215907200000000000.00 80877.91792121
1215993600000000000.00 79398.87373080
1216080000000000000.00 76084.30745844
1216166400000000000.00 83323.45922185
1216252800000000000.00 77206.52533048
1216339200000000000.00 81097.31904190
1216425600000000000.00 78506.09141615
1216512000000000000.00 80944.27971050
1216598400000000000.00 80475.82701951
1216684800000000000.00 79568.68231017
1216771200000000000.00 77035.39055439
1216857600000000000.00 79461.56186120
1216944000000000000.00 75717.14969640
1217030400000000000.00 70771.96702945
1217116800000000000.00 80827.86316824
1217203200000000000.00 80012.01833723
1217289600000000000.00 79690.42951473
1217376000000000000.00 80059.04763017
1217462400000000000.00 79140.03984658
1217548800000000000.00 76998.64131299
1217635200000000000.00 78157.75426108
1217721600000000000.00 77839.04976143
1217808000000000000.00 73502.80980234
1217894400000000000.00 75674.80863811
1217980800000000000.00 82450.15891386
1218067200000000000.00 78034.48708160
1218153600000000000.00 74862.86165399
1218240000000000000.00 79220.71581892
1218326400000000000.00 78411.04813129
1218412800000000000.00 76191.33541456
1218499200000000000.00 78806.49481687
1218585600000000000.00 79485.43157274
1218672000000000000.00 73594.36537129
1218758400000000000.00 73616.06135058
1218844800000000000.00 79678.34810096
1218931200000000000.00 78804.12754325
1219017600000000000.00 78401.03998896
1219104000000000000.00 78529.83589169
1219190400000000000.00 80117.32561131
1219276800000000000.00 80373.42751961
1219363200000000000.00 81035.73517820
1219449600000000000.00 80564.99969948
1219536000000000000.00 79805.36100112
1219622400000000000.00 77504.47700188
1219708800000000000.00 79739.58252194
1219795200000000000.00 77158.56060133
1219881600000000000.00 76326.57645848
1219968000000000000.00 76986.34290580
1220054400000000000.00 77854.01155330
1220140800000000000.00 78237.63174229
1220227200000000000.00 80960.39139335
1220313600000000000.00 76834.71328423
1220400000000000000.00 76467.30500476
1220486400000000000.00 75466.12095496
1220572800000000000.00 76805.88379851
1220659200000000000.00 77116.82856991
1220745600000000000.00 77956.70614622
1220832000000000000.00 76997.90488184
1220918400000000000.00 75835.27615971
1221004800000000000.00 76018.10911502
1221091200000000000.00 75857.02336749
1221177600000000000.00 80104.03690924
1221264000000000000.00 75954.03413671
1221350400000000000.00 80540.57040320
1221436800000000000.00 82159.33082512
1221523200000000000.00 77863.29466526
1221609600000000000.00 76492.74532226
1221696000000000000.00 77532.85523856
1221782400000000000.00 77411.28152877
1221868800000000000.00 74746.10283393
1221955200000000000.00 77763.95026941
1222041600000000000.00 79212.99517421
1222128000000000000.00 77600.99631632
1222214400000000000.00 78797.41911893
1222300800000000000.00 75680.08376924
1222387200000000000.00 75249.23426691
1222473600000000000.00 77338.78455233
1222560000000000000.00 76653.53597890
1222646400000000000.00 76456.32067460
1222732800000000000.00 78663.11205864
1222819200000000000.00 76409.65713112
1222905600000000000.00 76561.69895509
1222992000000000000.00 75950.91262175
1223078400000000000.00 76472.61646207
1223164800000000000.00 76594.86533176
1223251200000000000.00 80066.69874064
1223337600000000000.00 77207.76314526
1223424000000000000.00 78394.69729743
1223510400000000000.00 79085.23311785
1223596800000000000.00 77038.38100812
1223683200000000000.00 77044.92143480
1223769600000000000.00 78075.35763866
1223856000000000000.00 77752.57319791
1223942400000000000.00 78756.40954046
1224028800000000000.00 73130.49311600
1224115200000000000.00 74779.67246867
1224201600000000000.00 75884.06440875
1224288000000000000.00 77309.60536518
1224374400000000000.00 75564.52992640
1224460800000000000.00 76573.80559217
1224547200000000000.00 76826.88244022
1224633600000000000.00 75995.56480921
1224720000000000000.00 70658.26606632
1224806400000000000.00 73027.16012178
1224892800000000000.00 73847.47345692
1224979200000000000.00 71932.13653519
1225065600000000000.00 75052.91406702
1225152000000000000.00 75359.54755972
1225238400000000000.00 76944.09886378
1225324800000000000.00 73484.98856803
1225411200000000000.00 77151.03280700
1225497600000000000.00 74400.04608172
1225584000000000000.00 77915.85205875
1225670400000000000.00 78231.37080332
1225756800000000000.00 73969.65295266
1225843200000000000.00 73179.46427274
1225929600000000000.00 72649.58292522
1226016000000000000.00 73377.53055858
1226102400000000000.00 76144.08094107
1226188800000000000.00 74290.68897954
1226275200000000000.00 73209.35438329
1226361600000000000.00 73918.95833448
1226448000000000000.00 72826.31045806
1226534400000000000.00 73100.02173993
1226620800000000000.00 73940.07387313
1226707200000000000.00 73896.04288946
1226793600000000000.00 73812.61186585
1226880000000000000.00 72947.72233417
1226966400000000000.00 69838.00494045
1227052800000000000.00 71763.80694213
1227139200000000000.00 74909.62247650
1227225600000000000.00 72949.62605880
1227312000000000000.00 74187.46355914
1227398400000000000.00 72493.07898769
1227484800000000000.00 72870.64489676
1227571200000000000.00 72222.66420867
1227657600000000000.00 73799.56995372
1227744000000000000.00 70778.56992342
1227830400000000000.00 72358.66535801
1227916800000000000.00 71997.75297300
1228003200000000000.00 73967.90945640
1228089600000000000.00 75561.52452456
1228176000000000000.00 72641.23516221
1228262400000000000.00 73505.75996245
1228348800000000000.00 72737.18964044
1228435200000000000.00 70496.21740527
1228521600000000000.00 73975.01331613
1228608000000000000.00 71307.22580378
1228694400000000000.00 72067.88259497
1228780800000000000.00 73770.97481545
1228867200000000000.00 72885.58903874
1228953600000000000.00 72284.93763048
1229040000000000000.00 72841.24849307
1229126400000000000.00 72067.05549736
1229212800000000000.00 71288.03124547
1229299200000000000.00 71912.12549164
1229385600000000000.00 73258.00320536
1229472000000000000.00 74701.89120222
1229558400000000000.00 72551.00736237
1229644800000000000.00 71931.34089195
1229731200000000000.00 71367.50210988
1229817600000000000.00 70424.70676319
1229904000000000000.00 70225.39139717
1229990400000000000.00 71680.56297777
1230076800000000000.00 72760.79816584
1230163200000000000.00 72609.92004428
1230249600000000000.00 72312.86057542
1230336000000000000.00 73976.90030446
1230422400000000000.00 73796.46730128
1230508800000000000.00 74049.91005869
1230595200000000000.00 71704.28050912
1230681600000000000.00 72515.94443781
1230768000000000000.00 72785.16774586
1230854400000000000.00 72971.13797558
1230940800000000000.00 71783.17906089
1231027200000000000.00 70935.75856034
1231113600000000000.00 68753.71412954
1231200000000000000.00 71524.39777475
1231286400000000000.00 72196.31448369
1231372800000000000.00 71294.01980427
1231459200000000000.00 71017.33107418
1231545600000000000.00 70697.47866790
1231632000000000000.00 70068.17895282
1231718400000000000.00 68534.65789439
1231804800000000000.00 70306.71976458
1231891200000000000.00 67660.70629554
1231977600000000000.00 70430.27063769
1232064000000000000.00 69609.74759404
1232150400000000000.00 68485.79821833
1232236800000000000.00 69993.51749071
1232323200000000000.00 70735.18356348
1232409600000000000.00 70127.14600403
1232496000000000000.00 70179.18614008
1232582400000000000.00 69425.70990562
1232668800000000000.00 66096.87959264
1232755200000000000.00 70206.80604373
1232841600000000000.00 70494.81701716
1232928000000000000.00 69258.82789194
1233014400000000000.00 68533.33649183
1233100800000000000.00 68284.62757354
1233187200000000000.00 68193.03543676
1233273600000000000.00 67180.87912489
1233360000000000000.00 67635.19287049
1233446400000000000.00 69266.83409147
1233532800000000000.00 69051.74613962
1233619200000000000.00 69351.73876669
1233705600000000000.00 68065.70125230
1233792000000000000.00 66617.28757789
1233878400000000000.00 66379.95667098
1233964800000000000.00 67507.66329762
1234051200000000000.00 66117.53112404
1234137600000000000.00 65416.88633519
1234224000000000000.00 67630.10411206
1234310400000000000.00 67489.00094721
1234396800000000000.00 68869.02530153
1234483200000000000.00 72426.46180057
1234569600000000000.00 68814.26405535
1234656000000000000.00 64689.56879328
1234742400000000000.00 67612.41012984
1234828800000000000.00 65634.55337904
1234915200000000000.00 67434.12426514
1235001600000000000.00 69526.73927823
1235088000000000000.00 72913.36379948
1235174400000000000.00 71233.27186070
1235260800000000000.00 67546.23324297
1235347200000000000.00 65878.83153149
1235433600000000000.00 69026.80353044
1235520000000000000.00 68124.95587359
1235606400000000000.00 65138.18889197
1235692800000000000.00 66467.88814425
1235779200000000000.00 67286.02027105
1235865600000000000.00 64976.24347995
1235952000000000000.00 65325.19955574
1236038400000000000.00 66045.67067530
1236124800000000000.00 66751.18034611
1236211200000000000.00 69145.49616426
1236297600000000000.00 67763.96670158
1236384000000000000.00 64131.83910413
1236470400000000000.00 67942.61357465
1236556800000000000.00 70104.93247173
1236643200000000000.00 67572.23964467
1236729600000000000.00 68601.74400608
1236816000000000000.00 67183.79031254
1236902400000000000.00 68042.45688951
1236988800000000000.00 68058.71744327
1237075200000000000.00 68193.90720521
1237161600000000000.00 66522.47679737
1237248000000000000.00 68940.67573421
1237334400000000000.00 68658.65553736
1237420800000000000.00 67986.55045342
1237507200000000000.00 68093.59330367
1237593600000000000.00 70236.10664669
1237680000000000000.00 68637.75038588
1237766400000000000.00 71809.86036190
1237852800000000000.00 69956.61615397
1237939200000000000.00 67027.05361492
1238025600000000000.00 68010.94696364
1238112000000000000.00 68388.80060913
1238198400000000000.00 67870.30337465
1238284800000000000.00 65891.03177363
1238371200000000000.00 68403.59959237
1238457600000000000.00 68335.04614944
