 tdata       pcdata
1187740800000000000.00 190.51599902
1187827200000000000.00 -367.46857091
1187913600000000000.00 -376.85987511
1188000000000000000.00 245.43435973
1188086400000000000.00 -97.14961000
1188172800000000000.00 242.26137232
1188259200000000000.00 -271.47330414
1188345600000000000.00 -167.16315073
1188432000000000000.00 -283.69208769
1188518400000000000.00 -273.25414764
1188604800000000000.00 -685.31165227
1188691200000000000.00 -233.71492563
1188777600000000000.00  41.75202404
1188864000000000000.00 -614.97292272
1188950400000000000.00 -22.12956302
1189036800000000000.00 -28.77616106
1189123200000000000.00 151.05138649
1189209600000000000.00 -109.27240907
1189296000000000000.00 -595.69001366
1189382400000000000.00  44.83486079
1189468800000000000.00 -25.52695930
1189555200000000000.00  18.32624302
1189641600000000000.00  45.70489420
1189728000000000000.00 -289.25334699
1189814400000000000.00 -602.38699732
1189900800000000000.00 -171.04777047
1189987200000000000.00 526.32741153
1190073600000000000.00 826.46552985
1190160000000000000.00 -624.07773489
1190246400000000000.00 189.26393318
1190332800000000000.00  35.47090303
1190419200000000000.00 298.59084420
1190505600000000000.00 165.08015797
1190592000000000000.00 -321.34258500
1190678400000000000.00 -43.83174127
1190764800000000000.00 -273.52212126
1190851200000000000.00 -295.83515270
1190937600000000000.00 284.90486398
1191024000000000000.00  -3.23024427
1191110400000000000.00 121.96609926
1191196800000000000.00 111.46828232
1191283200000000000.00 575.88106078
1191369600000000000.00  89.30200376
1191456000000000000.00 345.53715924
1191542400000000000.00 374.45555719
1191628800000000000.00 576.53972628
1191715200000000000.00 593.45097352
1191801600000000000.00 205.91556126
1191888000000000000.00 426.15053303
1191974400000000000.00 348.86133993
1192060800000000000.00  40.99646526
1192147200000000000.00 -112.43712916
1192233600000000000.00 -90.28347025
1192320000000000000.00 233.09896570
1192406400000000000.00  71.68638344
1192492800000000000.00 -184.97092467
1192579200000000000.00 -98.13042739
1192665600000000000.00 -125.85084317
1192752000000000000.00 215.19370251
1192838400000000000.00 394.43709780
1192924800000000000.00 209.79501401
1193011200000000000.00 -696.52625712
1193097600000000000.00 -116.21327969
1193184000000000000.00 387.80762126
1193270400000000000.00 159.87785632
1193356800000000000.00 -57.02301470
1193443200000000000.00 -162.87062887
1193529600000000000.00 319.31839255
1193616000000000000.00 -339.18608493
1193702400000000000.00   0.57966213
1193788800000000000.00 -111.03028377
1193875200000000000.00 -217.61202982
1193961600000000000.00 -261.31027776
1194048000000000000.00 -297.60424833
1194134400000000000.00 251.59804497
1194220800000000000.00 152.51934166
1194307200000000000.00 -11.33625655
1194393600000000000.00 -191.45938532
1194480000000000000.00 142.49545081
1194566400000000000.00  13.15860065
1194652800000000000.00 -383.99119200
